143;Terminator 2: Judgment Day;3.345015;1991-07-01;false;100000000;Action:Thriller:Science Fiction;Canal Plus:Lightstorm Entertainment:Pacific Western:Carolco Pictures;520000000;137;0.0;It's nothing personal.;Released;7.4
144;The Apartment;1.211505;1960-06-15;false;3000000;Comedy:Drama:Romance;United Artists:The Mirisch Company;25000000;125;0.0;Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!;Released;7.8
145;The Artist;1.37584;2011-05-15;false;15000000;Drama:Comedy:Romance;La Petite Reine:Studio 37;133432856;100;0.0;A Breath Of Fresh Vintage Air;Released;7.2
146;The Avengers;8.121502;2012-04-25;false;220000000;Science Fiction:Action:Adventure;Marvel Studios;1518594910;143;0.0;Some assembly required.;Released;7.3
147;The Best Years of Our Lives;1.124284;1946-11-21;false;2100000;Drama:History:Romance;Samuel Goldwyn Company, The;23650000;172;0.0;Three wonderful loves in the best picture of the year!;Released;6.1
148;The Big Lebowski;2.121376;1998-02-15;false;15000000;Comedy:Crime;PolyGram Filmed Entertainment:Working Title Films;27739163;117;0.0;They figured he was a lazy time wasting slacker. They were right.;Released;7.6
149;The Big Sleep;0.867333;1945-10-11;false;0;Crime:Drama:Mystery:Thriller;Warner Bros.;0;116;0.0;The picture they were born for!;Released;7.2
150;The Bourne Ultimatum;2.311138;2007-08-03;false;70000000;Action:Drama:Mystery:Thriller;Universal Pictures:The Kennedy/Marshall Company:Ludlum Entertainment:Motion Picture BETA Produktionsgesellschaft:Bourne Again:Angel Studios;227471070;115;0.0;Remember everything. Forgive nothing.;Released;7.1
151;The Bridge on the River Kwai;1.300985;1957-10-02;false;3000000;Drama:History:War;Columbia Pictures Corporation:Horizon Pictures (II);33300000;161;0.0;Be Happy in Your Work...;Released;7.2
152;The Dark Knight;5.604574;2008-07-16;false;185000000;Drama:Action:Crime:Thriller;DC Comics:Legendary Pictures:Warner Bros.:Syncopy;1001921825;152;0.0;Why So Serious?;Released;8.0
153;The Deer Hunter;2.478504;1978-12-08;false;15000000;Drama:War;Universal Pictures:EMI Films Ltd.;50000000;182;0.0;One of the most important and powerful films of all time!;Released;7.4
154;The Departed;2.274963;2006-10-05;false;90000000;Drama:Thriller:Crime;Vertigo Entertainment:Media Asia Films:Warner Bros.:Initial Entertainment Group (IEG):Plan B Entertainment;289847354;151;0.0;Lies. Betrayal. Sacrifice. How far will you take it?;Released;7.7
155;The Elephant Man;1.067782;1980-10-03;false;5000000;Drama:History;Brooksfilms;26010864;124;0.0;I am not an animal! I am a human being! I...am...a man!;Released;7.6
156;The Exorcist;1.590679;1973-12-26;false;8000000;Drama:Horror:Thriller;Warner Bros.:Hoya Productions;441306145;122;0.0;Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.;Released;7.1
157;The General;0.871487;1926-12-31;false;750000;Adventure:Drama:Action:Comedy:Romance:War;Buster Keaton Productions:Joseph M. Schenck Productions;0;79;0.0;Buster drives "The General" to trainload of laughter. (Trade paper ad).;Released;7.6
158;The Godfather;3.58954;1972-03-15;false;6000000;Drama:Crime;Paramount Pictures:Alfran Productions;245066411;175;0.0;An offer you can't refuse.;Released;8.2
159;The Gold Rush;0.888784;1925-06-26;false;923000;Adventure:Comedy:Drama:Family;Charles Chaplin Productions;2500000;95;0.0;The World's Greatest Laughing Picture!;Released;7.1
160;The Graduate;1.76884;1967-12-21;false;3000000;Comedy:Drama:Romance;Embassy Pictures Corporation:Lawrence Turman;104397102;106;0.0;This is Benjamin. He's a little worried about his future.;Released;7.4
161;The Grapes of Wrath;0.996531;1940-03-15;false;750000;Drama;Twentieth Century Fox Film Corporation;0;129;0.0;The most discussed book in years - now comes to the screen to become the most discussed picture in ages;Released;6.6
162;The Great Dictator;1.449526;1940-10-15;false;2000000;Comedy;United Artists;11;125;0.0;Once again - the whole world laughs!;Released;7.8
163;The Great Escape;1.677637;1963-06-20;false;4000000;Adventure:Drama:History:Thriller:War;The Mirisch Corporation;5000000;172;0.0;Put a fence in front of these men...and they'll climb it...;Released;7.4
164;The Green Mile;1.618419;1999-12-10;false;60000000;Fantasy:Drama:Crime;Castle Rock Entertainment:Darkwoods Productions:Warner Bros.;284600000;189;0.0;Miracles do happen.;Released;7.9
165;The Hobbit: An Unexpected Journey;3.905918;2012-11-26;false;250000000;Adventure:Fantasy:Action;WingNut Films:New Line Cinema:Metro-Goldwyn-Mayer (MGM);1017003568;169;0.0;From the smallest beginnings come the greatest legends.;Released;6.8
166;The Hustler;1.0909;1961-09-25;false;2000000;Drama;20th Century Fox:Rossen Films;0;134;0.0;They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.;Released;7.2
167;The Kid;1.153192;1921-01-21;false;250000;Comedy:Drama;Charles Chaplin Productions;2500000;68;0.0;6 reels of Joy.;Released;7.8
168;The Killing;1.029722;1956-05-20;false;320000;Drama:Action:Thriller:Crime;United Artists:Harris-Kubrick Productions;0;85;0.0;...Like No Other Picture Since "Scarface" and "Little Caesar"!;Released;7.1
169;The King's Speech;1.855167;2010-09-06;false;15000000;Drama:History;The Weinstein Company:UK Film Council:Bedlam Productions:See-Saw Films:Aegis Film Fund:FilmNation Entertainment:Momentum Pictures:Molinare Investment;414211549;118;0.0;Find your voice.;Released;7.3
170;The Lion King;3.04775;1994-06-23;false;45000000;Animation:Family:Drama;Walt Disney Pictures:Walt Disney Feature Animation;788241776;89;0.0;Life's greatest adventure is finding your place in the Circle of Life.;Released;7.6
171;The Lord of the Rings: The Two Towers;4.660371;2002-12-18;false;79000000;Adventure:Fantasy:Action;WingNut Films:New Line Cinema:The Saul Zaentz Company;926287400;179;0.0;A New Power Is Rising.;Released;7.7
172;The Maltese Falcon;1.24168;1941-11-18;false;375000;Crime:Drama:Thriller;Warner Bros.;1000000;100;0.0;A story as EXPLOSIVE as his BLAZING automatics!;Released;7.5
173;The Man Who Shot Liberty Valance;1.334745;1962-04-22;false;3200000;Western;Paramount Pictures:John Ford Productions;8000000;123;0.0;Together For The First Time - James Stewart - John Wayne - in the masterpiece of four-time Academy Award winner John Ford;Released;7.0
174;The Manchurian Candidate;1.307855;1962-10-24;false;80000000;Mystery:Thriller;MC Productions;96105910;126;0.0;When you've seen it all, you'll swear there's never been anything like it!;Released;6.7
175;The Matrix;5.927205;1999-03-30;false;63000000;Adventure:Action:Thriller:Science Fiction;Village Roadshow Pictures:Groucho II Film Partnership:Silver Pictures:Warner Bros.;463517383;136;0.0;Welcome to the Real World.;Released;7.7
176;The Night of the Hunter;1.276313;1955-04-03;false;795000;Thriller:Crime;United Artists;0;93;0.0;The wedding night, the anticipation, the kiss, the knife, BUT ABOVE ALL...THE SUSPENSE!;Released;7.4
177;The Pianist;1.924282;2002-09-24;false;35000000;Drama:War;Canal Plus:Bac Films:Canal+Polska:Heritage Films:Studio Babelsberg:Agencja Produkcji Filmowej:Beverly Detroit:FilmFernsehFonds Bayern:Filmboard Berlin-Brandenburg (FBB):Mainstream S.A.:R.P. Productions:StudioCanal:Filmförderungsanstalt (FFA):Interscope Communications:Telewizja Polska (TVP):Runteam;120072577;150;0.0;Music was his passion. Survival was his masterpiece.;Released;7.8
178;The Prestige;2.390872;2006-10-19;false;40000000;Drama:Mystery:Thriller;Newmarket Productions:Warner Bros.:Touchstone Pictures:Syncopy;109676311;130;0.0;Are You Watching Closely?;Released;7.7
179;The Princess Bride;1.126629;1987-09-18;false;16000000;Adventure:Family:Fantasy:Comedy:Romance;Act III Communications:The Princess Bride Ltd.:Buttercup Films Ltd.;30857814;98;0.0;It's as real as the feelings you feel.;Released;7.5
180;The Shawshank Redemption;4.005366;1994-09-10;false;25000000;Drama:Crime;Castle Rock Entertainment;28341469;142;0.0;Fear can hold you prisoner. Hope can set you free.;Released;8.3
181;The Shining;2.318308;1980-05-22;false;19000000;Horror:Thriller;Hawk Films:Producers Circle:Warner Bros.:Peregrine;44017374;144;0.0;A masterpiece of modern horror.;Released;7.8
182;The Silence of the Lambs;0.787131;1991-02-14;false;19000000;Crime:Drama:Thriller;Orion Pictures:Strong Heart/Demme Production;272742922;118;0.0;To enter the mind of a killer she must challenge the mind of a madman.;Released;7.7
183;The Sixth Sense;1.913999;1999-08-02;false;40000000;Mystery:Thriller:Drama;Spyglass Entertainment:The Kennedy/Marshall Company:Hollywood Pictures:Barry Mendel Productions;672806292;107;0.0;Not every gift is a blessing.;Released;7.4
184;The Sting;0.998691;1973-12-25;false;5500000;Comedy:Crime:Drama;Universal Pictures;159616327;129;0.0;...all it takes is a little Confidence.;Released;7.7
185;The Terminator;3.921547;1984-10-26;false;6400000;Action:Thriller:Science Fiction;Pacific Western:Hemdale Film:Cinema 84:Euro Film Funding;78371200;108;0.0;Your future is in his hands.;Released;7.0
186;The Thing;1.330118;1982-06-25;false;10000000;Horror:Science Fiction:Mystery:Thriller;Universal Pictures:Turman-Foster Company;13782838;109;0.0;Man is The Warmest Place to Hide.;Released;7.4
187;The Third Man;1.076874;1949-08-31;false;0;Thriller:Mystery;London Film Productions:British Lion Film Corporation;596349;104;0.0;Hunted by men...Sought by WOMEN!;Released;7.4
188;The Treasure of the Sierra Madre;1.489854;1948-01-24;false;3800000;Action:Adventure:Drama:Western;Warner Bros.;4;126;0.0;The nearer they get to their treasure, the farther they get from the law.;Released;7.4
189;The Truman Show;3.085978;1998-06-04;false;60000000;Comedy:Drama;Paramount Pictures:Scott Rudin Productions;264118201;103;0.0;On the air. Unaware;Released;7.4
190;The Untouchables;2.033494;1987-06-02;false;25000000;Crime:Drama:History:Thriller;Paramount Pictures;76270454;119;0.0;What are you prepared to do?;Released;7.4
191;The Usual Suspects;1.759259;1995-07-19;false;6000000;Drama:Crime:Thriller;PolyGram Filmed Entertainment;23341568;106;0.0;Five Criminals. One Line Up. No Coincidence.;Released;7.9
192;The Wild Bunch;1.157215;1969-06-17;false;6244087;Adventure:Western;Warner Brothers/Seven Arts;638641;145;0.0;If you only want to spend two hours in a movie theatre and go home and forget it, stay away from THE WILD BUNCH.;Released;7.3
193;The Wizard of Oz;1.622317;1939-04-17;false;2777000;Adventure:Family:Fantasy;Loew's:Metro-Goldwyn-Mayer (MGM);16538431;102;0.0;We're off to see the Wizard, the wonderful Wizard of Oz!;Released;6.9
194;There Will Be Blood;1.557475;2007-12-28;false;25000000;Drama;Miramax Films:Ghoulardi Film Company:Paramount Vantage;76181545;158;0.0;There Will Be Greed. There Will Be Vengeance.;Released;7.8
195;To Kill a Mockingbird;1.043759;1962-12-25;false;2000000;Crime:Drama:Mystery;Pakula-Mulligan:Universal International Pictures (UI):Brentwood Productions;13129846;129;0.0;The most beloved Pulitzer Prize book now comes vividly alive on the screen!;Released;7.6
196;My Neighbor Totoro;1.851499;1988-04-16;false;0;Fantasy:Animation:Family;Studio Ghibli:Nibariki:Tokuma Japan Communications Co. Ltd.;0;86;0.0;These strange creatures still exist in Japan. Probably.;Released;7.9
197;Touch of Evil;0.788617;1958-04-23;false;829000;Drama:Thriller:Crime;Universal International Pictures (UI);2247465;108;0.0;THE STRANGEST VENGEANCE EVER PLANNED!;Released;7.3
198;Toy Story;3.048733;1995-10-30;false;30000000;Animation:Comedy:Family;Walt Disney Pictures:Pixar Animation Studios;361958736;81;0.0;The adventure takes off!;Released;7.5
199;Trainspotting;1.320873;1996-02-23;false;4000000;Drama:Crime;Channel Four Films:Noel Gay Motion Picture Company:Figment Films;16491080;94;0.0;Choose life.;Released;7.5
200;Three Colors: Red;0.865891;1994-05-27;false;0;Drama:Mystery:Romance;Zespół Filmowy TOR:Le Studio Canal+:France 3 Cinéma:Télévision Suisse-Romande;0;99;0.0;;Released;7.5
